Product_Name,Rating,No_Of_Ratings,Specifications,Price,Original_Price,Discount,Page
"vivo Y31 5G (Rose Red, 128 GB)",4.4,390 Ratings & 13 Reviews,6 GB RAM | 128 GB ROM16.97 cm (6.68 inch) Full HD+ Display50MP + 0.08MP | 8MP Front Camera6500 mAh Battery4 Gen 2 Processor1 Year Warranty,"₹18,499","₹21,499",13% off,22
"vivo Y31 5G (Diamond Green, 128 GB)",4.4,280 Ratings & 7 Reviews,4 GB RAM | 128 GB ROM16.97 cm (6.68 inch) Full HD+ Display50MP + 0.08MP | 8MP Front Camera6500 mAh Battery4 Gen 2 Processor1 Year Warranty,"₹16,999","₹19,999",15% off,22
"vivo Y31 5G (Rose Red, 128 GB)",4.4,280 Ratings & 7 Reviews,4 GB RAM | 128 GB ROM16.97 cm (6.68 inch) Full HD+ Display50MP + 0.08MP | 8MP Front Camera6500 mAh Battery4 Gen 2 Processor1 Year Warranty,"₹16,999","₹19,999",15% off,22
"realme 15x 5G (Marine Blue, 128 GB)",4.3,"2,985 Ratings & 211 Reviews",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.27 cm (6.8 inch) Display50MP Rear Camera | 50MP Front Camera7000 mAh BatteryDimensity 6300 6nm Octa-core chipset Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"₹19,499","₹19,999",2% off,22
"realme 15x 5G (Marine Blue, 256 GB)",4.3,"2,985 Ratings & 211 Reviews",8 GB RAM | 256 GB ROM | Expandable Upto 2 TB17.27 cm (6.8 inch) Display50MP Rear Camera | 50MP Front Camera7000 mAh BatteryDimensity 6300 6nm Octa-core chipset Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"₹20,999","₹21,999",4% off,22
"OPPO F29 Pro 5G (Granite Black, 256 GB)",4.4,"1,235 Ratings & 62 Reviews",12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 2MP | 16MP Front Camera6000 mAh BatteryDimensity 7300 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,"₹23,988","₹36,999",35% off,22
"Samsung Galaxy A55 5G (Awesome Iceblue, 256 GB)",4.3,679 Ratings & 50 Reviews,12 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 12MP + 5MP | 32MP Front Camera5000 mAh BatteryExynos 1480 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,"₹33,784","₹48,999",31% off,22
"realme C73 5G (Jade Green, 64 GB)",4.2,"1,498 Ratings & 74 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) HD+ Display32MP Rear Camera | 8MP Front Camera6000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"₹11,499","₹12,999",11% off,22
"realme C73 5G (Onyx Black, 64 GB)",4.2,"1,498 Ratings & 74 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) HD+ Display32MP Rear Camera | 8MP Front Camera6000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"₹11,499","₹12,999",11% off,22
"realme P3 5G (Comet Grey, 128 GB)",4.4,"22,314 Ratings & 1,440 Reviews",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) Full HD+ Display50MP + 2MP | 16MP Front Camera6000 mAh Battery6 Gen 4 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"₹16,999","₹20,999",19% off,22
"vivo X300 (Summit Red, 512 GB)",4.5,26 Ratings & 2 Reviews,16 GB RAM | 512 GB ROM40.74 cm (16.04 cm) Display200MP + 50MP + 50MP | 50MP Front Camera6040 mAh BatteryDimensity 9500 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,"₹85,999","₹93,999",8% off,22
"Tecno Pova Curve 5G (Geek Black, 128 GB)",4.3,"1,326 Ratings & 138 Reviews",8 GB RAM | 128 GB ROM17.22 cm (6.78 inch) Display64MP Rear Camera | 13MP Front Camera5500 mAh BatteryDimensity 7300 Ultimate Processor1 Year Manufacturer Warranty for Handset,"₹17,999","₹19,999",10% off,22
"vivo X300 (Elite Black, 512 GB)",4.5,26 Ratings & 2 Reviews,16 GB RAM | 512 GB ROM40.74 cm (16.04 cm) Display200MP + 50MP + 50MP | 50MP Front Camera6040 mAh BatteryDimensity 9500 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,"₹85,999","₹93,999",8% off,22
"vivo X300 (Mist Blue, 512 GB)",4.7,377 Ratings & 58 Reviews,12 GB RAM | 512 GB ROM40.74 cm (16.04 cm) Display200MP + 50MP + 50MP | 50MP Front Camera6040 mAh BatteryDimensity 9500 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,"₹81,999","₹89,999",8% off,22
"realme P3 Ultra 5G (Orion Red, 256 GB)",4.5,"3,728 Ratings & 353 Reviews",12 GB RAM | 256 GB ROM17.35 cm (6.83 inch) Display50MP + 8MP | 16MP Front Camera6000 mAh BatteryDimensity 8350 Ultra Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"₹27,999","₹35,999",22% off,22
"REDMI 15 5G (Sandy Purple, 128 GB)",4.3,"1,178 Ratings & 72 Reviews",6 GB RAM | 128 GB ROM17.53 cm (6.9 inch) Display50MP Rear Camera7000 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,"₹15,150","₹16,999",10% off,22
"POCO X7 Pro 5G (Obsidian Black, 256 GB)",4.4,"7,995 Ratings & 788 Reviews",12 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display50MP + 8MP | 20MP Front Camera6550 mAh BatteryDimensity D8400 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"₹25,999","₹33,999",23% off,22
"IQOO Z10R 5G (Aquamarine, 256 GB)",4.4,"3,213 Ratings & 175 Reviews",8 GB RAM | 256 GB ROM17.2 cm (6.77 inch) Display50MP Rear Camera5700 mAh Battery1 Year Warranty,"₹22,899","₹24,999",8% off,22
"Tecno Camon 20 Pro (Serenity Blue, 128 GB)",4.1,890 Ratings & 95 Reviews,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display64MP + 2MP + 2MP | 32MP Front Camera5000 mAh BatteryMediatek Dimensity 8050 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,"₹14,999","₹24,999",40% off,23
"Samsung Galaxy A26 5G (Awesome White, 128 GB)",4.1,252 Ratings & 28 Reviews,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP | 13MP Front Camera5000 mAh BatterySamsung Exynos 1380 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,"₹21,189","₹27,999",24% off,23
"Tecno Pova 7 Pro 5G (Neon Cyan, 256 GB)",4.4,"3,398 Ratings & 364 Reviews",8 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Full HD+ AMOLED Display64MP + 8MP | 13MP Front Camera6000 mAh BatteryDimensity 7300 Ultimate Processor1 Year Manufacturer Warranty for Phone,"₹18,749","₹23,999",21% off,23
"Tecno Pova 7 Pro 5G (Geek Black, 256 GB)",4.4,"3,398 Ratings & 364 Reviews",8 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Full HD+ AMOLED Display64MP + 8MP | 13MP Front Camera6000 mAh BatteryDimensity 7300 Ultimate Processor1 Year Manufacturer Warranty for Phone,"₹18,749","₹23,999",21% off,23
"vivo V60e (Elite Purple, 256 GB)",4.5,826 Ratings & 52 Reviews,12 GB RAM | 256 GB ROM17.2 cm (6.77 inch) Full HD+ Display200MP + 8MP | 50MP Front Camera6500 mAh BatteryDimensity 7360-Turbo Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"₹33,999","₹38,999",12% off,23
"OPPO K13 Turbo 5G (White Knight, 256 GB)",4.5,"7,973 Ratings & 485 Reviews",8 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Full HD+ Display50MP + 2MP | 16MP Front Camera7000 mAh BatteryDimensity 8450 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"₹29,999","₹35,999",16% off,23
"OPPO K13 Turbo 5G (Midnight Maverick, 256 GB)",4.5,"7,973 Ratings & 485 Reviews",8 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Full HD+ Display50MP + 2MP | 16MP Front Camera7000 mAh BatteryDimensity 8450 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"₹29,999","₹35,999",16% off,23
"OPPO K13 Turbo 5G (Purple Phantom, 128 GB)",4.5,"7,973 Ratings & 485 Reviews",8 GB RAM | 128 GB ROM17.27 cm (6.8 inch) Full HD+ Display50MP + 2MP | 16MP Front Camera7000 mAh BatteryDimensity 8450 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"₹27,999","₹33,999",17% off,23
"OPPO K13 Turbo 5G (White Knight, 128 GB)",4.5,"7,973 Ratings & 485 Reviews",8 GB RAM | 128 GB ROM17.27 cm (6.8 inch) Full HD+ Display50MP + 2MP | 16MP Front Camera7000 mAh BatteryDimensity 8450 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"₹27,999","₹33,999",17% off,23
"REDMI 13 5G (Black Diamond, 128 GB)",4.2,"14,482 Ratings & 763 Reviews",8 GB RAM | 128 GB ROM17.25 cm (6.79 inch) Display108MP Rear Camera5030 mAh BatteryBrand Warranty,"₹13,499","₹19,999",32% off,23
"OPPO A3x (Ocean Blue, 64 GB)",4.1,"1,770 Ratings & 87 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5100 mAh Battery6s 4G Gen1 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"₹9,395","₹12,999",27% off,23
"LAVA Storm Play 5G (Frosty Blue, 128 GB)",4.2,164 Ratings & 12 Reviews,6 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera5000 mAh Battery1 Year Handset Warranty and 6 Months Warranty on Accessories,"₹10,999","₹13,499",18% off,23
"OPPO F29 Pro 5G (Marble White, 256 GB)",4.4,"1,235 Ratings & 62 Reviews",12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 2MP | 16MP Front Camera6000 mAh BatteryDimensity 7300 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,"₹21,990","₹36,999",40% off,23
"realme 14 Pro+ 5G (Pearl White, 256 GB)",4.4,"17,514 Ratings & 2,044 Reviews",8 GB RAM | 256 GB ROM17.35 cm (6.83 inch) Display50MP + 50MP + 8MP | 32MP Front Camera6000 mAh Battery7s Gen 3 Mobile Platform Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"₹26,999","₹35,999",25% off,23
"POCO M7 Plus 5G (Aqua Blue, 128 GB)",4.3,"3,364 Ratings & 193 Reviews",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.53 cm (6.9 inch) Display50MP AI Dual Camera7000 mAh BatterySnapdragon 6s Gen 3 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"₹14,999","₹17,999",16% off,23
"IQOO Z10R 5G (Moonstone, 256 GB)",4.4,"3,213 Ratings & 175 Reviews",8 GB RAM | 256 GB ROM17.2 cm (6.77 inch) Display50MP Rear Camera5700 mAh Battery1 Year Warranty,"₹24,580","₹24,999",1% off,23
"LAVA Storm Play 5G (Dune Titanium, 128 GB)",4.2,164 Ratings & 12 Reviews,6 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera5000 mAh Battery1 Year Handset Warranty and 6 Months Warranty on Accessories,"₹10,999","₹13,499",18% off,23
"REDMI Note 14 5G (Titan Black, 256 GB)",4.2,"3,812 Ratings & 212 Reviews",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display50MP Rear Camera5110 mAh Battery1 Year,"₹17,980","₹22,999",21% off,23
"realme C73 5G (Onyx Black, 128 GB)",4.2,"1,498 Ratings & 74 Reviews",4 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) HD+ Display32MP Rear Camera | 8MP Front Camera6000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"₹11,775","₹13,999",15% off,23
"REDMI 13 5G (Orchid Pink, 128 GB)",4.2,"14,482 Ratings & 763 Reviews",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.25 cm (6.79 inch) Full HD+ Display108MP + 2MP | 13MP Front Camera5030 mAh Lithium Polymer Battery4 Gen 2 AE Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"₹13,999","₹19,999",30% off,23
"vivo T3 Lite 5G (Majestic Black, 128 GB)",4.4,"73,122 Ratings & 2,366 Reviews",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.66 cm (6.56 inch) Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"₹13,999","₹14,499",3% off,23
"Ai+ Pulse (Pink, 64 GB)",4.3,"40,425 Ratings & 2,483 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.13 cm (6.745 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryT615 Processor1 Year Warranty on Handset and 6 Months Warranty on the Inbox Accessories,"₹6,499","₹7,999",18% off,23
"Tecno Pova Curve 5G (Magic Silver, 128 GB)",4.3,"1,326 Ratings & 138 Reviews",8 GB RAM | 128 GB ROM17.22 cm (6.78 inch) Display64MP Rear Camera | 13MP Front Camera5500 mAh BatteryDimensity 7300 Ultimate Processor1 Year Manufacturer Warranty for Handset,"₹17,999","₹19,999",10% off,23
"Samsung M36 5G (Serene Green / Light Green, 128 GB)",4,319 Ratings & 16 Reviews,8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera5000 mAh Battery1 Year Warranty,"₹17,958","₹24,499",26% off,23
"OPPO F29 Pro 5G (Granite Black, 128 GB)",4.4,"1,855 Ratings & 128 Reviews",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 2MP | 16MP Front Camera6000 mAh BatteryDimensity 7300 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,"₹23,690","₹32,999",28% off,24
"realme C73 5G (Jade Green, 128 GB)",4.2,"1,498 Ratings & 74 Reviews",4 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) HD+ Display32MP Rear Camera | 8MP Front Camera6000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"₹12,242","₹13,999",12% off,24
"Nothing Phone (3a) Lite (Black, 128 GB)",4.4,315 Ratings & 26 Reviews,8 GB RAM | 128 GB ROM43.66 cm (17.19 cm) Full HD+ Display50MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium ion BatteryMediaTek Dimensity 7300 Pro Processor1 Year Manufacturing Warranty,"₹21,999","₹22,999",4% off,24
"Nothing Phone (3a) Lite (Blue, 128 GB)",4.4,315 Ratings & 26 Reviews,8 GB RAM | 128 GB ROM43.66 cm (17.19 cm) Full HD+ Display50MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium ion BatteryMediaTek Dimensity 7300 Pro Processor1 Year Manufacturing Warranty,"₹21,999","₹22,999",4% off,24
"Nothing Phone (3a) Lite (White, 256 GB)",4.4,315 Ratings & 26 Reviews,8 GB RAM | 256 GB ROM43.66 cm (17.19 cm) Full HD+ Display50MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium ion BatteryMediaTek Dimensity 7300 Pro Processor1 Year Manufacturing Warranty,"₹23,999","₹24,999",4% off,24
"Nothing Phone (3a) Lite (Black, 256 GB)",4.4,315 Ratings & 26 Reviews,8 GB RAM | 256 GB ROM43.66 cm (17.19 cm) Full HD+ Display50MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium ion BatteryMediaTek Dimensity 7300 Pro Processor1 Year Manufacturing Warranty,"₹23,999","₹24,999",4% off,24
"Tecno Pova Curve 5G (Magic Silver, 128 GB)",4.4,"2,151 Ratings & 222 Reviews",6 GB RAM | 128 GB ROM17.22 cm (6.78 inch) Display64MP Rear Camera | 13MP Front Camera5500 mAh BatteryDimensity 7300 Ultimate Processor1 Year Manufacturer Warranty for Handset,"₹15,999","₹18,999",15% off,24
"OPPO A3x 5G (Starlight White, 64 GB)",4.2,"5,204 Ratings & 197 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5100 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"₹12,999","₹14,999",13% off,24
"realme Narzo 90x 5G (Flash Blue, 128 GB)",4.1,23 Ratings & 0 Reviews,8 GB RAM | 128 GB ROM17.27 cm (6.8 inch) Display50MP Rear Camera7000 mAh Battery12 Months Brand Warranty,"₹14,633","₹17,999",18% off,24
"OPPO F29 Pro 5G (Marble White, 256 GB)",4.4,"1,855 Ratings & 128 Reviews",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 2MP | 16MP Front Camera6000 mAh BatteryDimensity 7300 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,"₹19,999","₹34,999",42% off,24
"realme 14 Pro+ 5G (Suede Grey, 512 GB)",4.4,"8,675 Ratings & 947 Reviews",12 GB RAM | 512 GB ROM17.35 cm (6.83 inch) Display50MP + 50MP + 8MP | 32MP Front Camera6000 mAh Battery7s Gen 3 Mobile Platform Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"₹30,999","₹39,999",22% off,24
"Samsung Galaxy M56 5G (Black, 128 GB)",4.4,732 Ratings & 48 Reviews,8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ E3 Super AMOLED Display50MP + 50MP + 8MP | 12MP + 2MP Dual Front Camera5000 mAh BatteryOCTACORE Processorone-year warranty covering the device itself,"₹22,499","₹30,999",27% off,24
"REDMI Note 14 5G (Titan Black, 128 GB)",4.2,"3,812 Ratings & 212 Reviews",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display50MP Rear Camera5110 mAh Battery1 Year,"₹16,445","₹22,999",28% off,24
"Samsung Galaxy A17 5G (Black, 128 GB)",4.3,313 Ratings & 12 Reviews,8 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.02 cm (6.7 inch) Full HD+ Display50MP + 5MP + 2MP | 13MP Front Camera5000 mAh BatterySamsung Exynos 1330 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,"₹18,948","₹23,499",19% off,24
"Samsung Galaxy A17 5G (Blue, 256 GB)",4.3,313 Ratings & 12 Reviews,8 GB RAM | 256 GB ROM | Expandable Upto 2 TB17.02 cm (6.7 inch) Full HD+ Display50MP + 5MP + 2MP | 13MP Front Camera5000 mAh BatterySamsung Exynos 1330 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,"₹20,990","₹26,499",20% off,24
"REDMI Note 14 5G (Phantom Purple, 256 GB)",4.2,"3,812 Ratings & 212 Reviews",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display50MP Rear Camera5110 mAh Battery1 Year,"₹18,783","₹24,999",24% off,24
"Samsung Galaxy A17 5G (Blue, 128 GB)",4.3,313 Ratings & 12 Reviews,8 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.02 cm (6.7 inch) Full HD+ Display50MP + 5MP + 2MP | 13MP Front Camera5000 mAh BatterySamsung Exynos 1330 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,"₹18,838","₹23,499",19% off,24
"LAVA Blaze AMOLED 2 5G (Feather White, 128 GB)",4.3,60 Ratings & 6 Reviews,6 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera5000 mAh Battery1 Year Handset Warranty and 6 Months Warranty on Accessories,"₹13,203","₹15,999",17% off,24
"IQOO Z10 5G (Stellar Black / Black, 256 GB)",4.4,"1,094 Ratings & 63 Reviews",12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera7300 mAh Battery1 Year Warranty on Handset and 6 Months Warranty on Accessories,"₹29,500","₹29,999",1% off,24
"POCO F6 5G (Titanium, 256 GB)",4.3,"9,055 Ratings & 851 Reviews",12 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display50MP (OIS) + 8MP | 20MP Front Camera5000 mAh Battery8s Gen3 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"₹24,999","₹39,999",37% off,24
"realme P3 Ultra 5G (Orion Red, 256 GB)",4.4,"18,465 Ratings & 1,804 Reviews",8 GB RAM | 256 GB ROM17.35 cm (6.83 inch) Display50MP + 8MP | 16MP Front Camera6000 mAh BatteryDimensity 8350 Ultra Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"₹25,999","₹33,999",23% off,24
"realme 14 Pro+ 5G (Suede Grey, 256 GB)",4.4,"8,675 Ratings & 947 Reviews",12 GB RAM | 256 GB ROM17.35 cm (6.83 inch) Display50MP + 50MP + 8MP | 32MP Front Camera6000 mAh Battery7s Gen 3 Mobile Platform Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"₹34,999","₹37,999",7% off,24
"realme 14 Pro+ 5G (Suede Grey, 128 GB)",4.4,"17,514 Ratings & 2,044 Reviews",8 GB RAM | 128 GB ROM17.35 cm (6.83 inch) Display50MP + 50MP + 8MP | 32MP Front Camera6000 mAh Battery7s Gen 3 Mobile Platform Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"₹29,999","₹33,999",11% off,24
"realme 14 Pro+ 5G (Suede Grey, 256 GB)",4.4,"17,514 Ratings & 2,044 Reviews",8 GB RAM | 256 GB ROM17.35 cm (6.83 inch) Display50MP + 50MP + 8MP | 32MP Front Camera6000 mAh Battery7s Gen 3 Mobile Platform Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"₹31,999","₹35,999",11% off,24
"Apple iPhone 17 Pro (Deep Blue, 256 GB)",4.7,668 Ratings & 49 Reviews,"256 GB ROM16.0 cm (6.3 inch) Super Retina XDR Display48MP + 48MP + 48MP | 18MP Front CameraA19 Chip, 6 Core Processor ProcessorApple One (1) Year Limited Warranty","₹1,34,900",,,25
"realme 14 Pro+ 5G (Bikaner Purple, 128 GB)",4.4,"17,514 Ratings & 2,044 Reviews",8 GB RAM | 128 GB ROM17.35 cm (6.83 inch) Display50MP + 50MP + 8MP | 32MP Front Camera6000 mAh Battery7s Gen 3 Mobile Platform Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"₹29,999","₹33,999",11% off,25
